,SRR23478191,SRR23478195,SRR23478196,SRR23478197,SRR23478198,SRR23478199,SRR23478200,SRR23478201,SRR23478202,SRR23478203,SRR23478204,SRR23478205,SRR23478206,SRR23478207,SRR23478208,SRR23478209,SRR23478210,SRR23478211,SRR23478212,SRR23478213,SRR23478214,SRR23478215,SRR23478216,SRR23478217,SRR23478218,SRR23478220,SRR23478227,SRR23478228,SRR23478229,SRR23478230,SRR23478231,SRR23478232,SRR23478233,SRR23478234,SRR23478235,SRR23478236,SRR23478237,SRR23478238,SRR23478239,SRR23478240,SRR23478241,SRR23478242,SRR23478243,SRR23478244,SRR23478245,SRR23478246,SRR23478247,SRR23478248,SRR23478249,SRR23478250,SRR23478251,SRR23478252,SRR23478253,SRR23478254,SRR23478255,SRR23478256,SRR23478257,SRR23478258,SRR23478259,SRR23478260,SRR23478261,SRR23478262,SRR23478263,SRR23478264,SRR23478265,SRR23478266,SRR23478267,SRR23478268,SRR23478269,SRR23478270,SRR23478271,SRR23478272,SRR23478273,SRR23478274,SRR23478275,SRR23478276,SRR23478277,SRR23478278,SRR23478279,SRR23478280,SRR23478281,SRR23478282,SRR23478283,SRR23478284,SRR23478285,SRR23478286,SRR23478287,SRR23478288,SRR23478289,SRR23478290,SRR23478291,SRR23478292,SRR23478293,SRR23478294,SRR23492483,SRR23492508,SRR23492516,SRR23492517,SRR23492518,SRR23492520,SRR23492521,SRR23492522,SRR23492523,SRR23492524,SRR23492525,SRR23492530,SRR23492531,SRR23492532,SRR23492534,SRR23492545,SRR23492546,SRR23492547,SRR23492549,SRR23492550,SRR23492551,SRR23492553,SRR23492554,SRR23492555,SRR23492556,SRR23492560,SRR29856071,SRR29856073,SRR29856074,SRR29856077,SRR29856079,SRR29856080,SRR29856082,SRR29856083,SRR29856085,SRR29856086,SRR29856087,SRR29856088,SRR29856090,SRR29856091,SRR29856092,SRR29856093,SRR29856094,SRR29856095,SRR29856096,SRR29856097,SRR29856098,SRR29856099,SRR29856102
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__Christensenellaceae;g__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047961630695443646,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032658393207054214,0.0,0.0,0.0,0.0,0.0,0.002888781896966779,0.0,0.0,0.0,0.0015792244253377786,0.0,0.00032035880185808104,0.0004914004914004914,0.0,0.00015997440409534473,0.0003202049311559398,0.0,0.00032304958811177516,0.0,0.0,0.00047992321228603423,0.0,0.0,0.0003205128205128205,0.00033140016570008286,0.0,0.0,0.00031984647369262754,0.0,0.0,0.0,0.0,0.0,0.0,0.0001597444089456869,0.0,0.0,0.0,0.0002069108214359611,0.0003531696980399082,0.00019051247856734617,0.00016388069485414618,0.0001596678907871627,0.0,0.00016869095816464237,0.0,0.0,0.0,0.00015941335883947074,0.00048123195380173246,0.0,0.00015931177314003505,0.0,0.0,0.0,0.0,0.0,0.0,0.0017815784785319793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016531658125309968,0.0,0.0,0.0,0.0,0.0
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004518072289156626,0.0,0.0,0.0,0.0,0.00016053941242575052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016048788316482104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016345210853220007,0.0,0.00033140016570008286,0.00032536196518626975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032770768474520726,0.0,0.0,0.000160333493666827,0.0,0.0,0.0,0.0,0.0,0.0,0.0004868549172346641,0.0,0.0,0.0,0.0,0.0,0.05056360708534621,0.021955260977630488,0.0,0.0,0.0,0.00016385384237260363,0.0,0.0,0.7909769555339176,0.008453505718547987,0.0,0.0,0.005786080343858489,0.0,0.0001602307322544464,0.00016041065126724414,0.0,0.0,0.0,0.0,0.0024703557312252965,0.0009646302250803858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032589212970506764
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;__,0.003843074459567654,0.0,0.019535815662047085,0.0,0.0,0.004964766175528507,0.0,0.0,0.0032025620496397116,0.002923501705375995,0.00016733601070950468,0.0013461214874642437,0.0,0.00032056419297964416,0.00048161823727725157,0.0,0.0,0.0,0.005591947595462534,0.0,0.005853658536585366,0.0,0.0,0.0,0.0,0.009542943244600702,0.0,0.0031959092361776927,0.0,0.0,0.0009629272989889263,0.00031872509960159364,0.018506598004505954,0.0006694560669456067,0.00032658393207054214,0.0014432328415651058,0.0,0.0,0.00032087277394513073,0.0,0.0,0.0011336032388663967,0.0006487187804086928,0.0013003901170351106,0.0,0.0,0.00032035880185808104,0.0,0.0,0.0,0.0,0.0,0.00032304958811177516,0.0,0.000801667468334135,0.0,0.0001595405232929164,0.0,0.00016025641025641026,0.0,0.0029282576866764276,0.0021042408546455165,0.0011194626579241963,0.00032862306933946765,0.0,0.0,0.0012793858947705101,0.00016020506247997436,0.008040695766327535,0.0,0.0,0.00017491691446562882,0.0,0.0,0.0,0.0028576871785101926,0.0,0.0007983394539358135,0.0004915615271178109,0.0,0.00047961630695443646,0.0,0.0,0.0,0.00048123195380173246,0.0,0.0003186235462800701,0.0,0.00551768906199286,0.001132319637657716,0.0011310389400549362,0.0,0.0,0.0,0.0006441223832528181,0.019262634631317315,0.0,0.00395703787450537,0.00016079755587715066,0.0,0.0,0.0009672738997259391,0.0,0.0,0.0012974375608173856,0.0,0.0008265829062654984,0.0050513280104285485,0.03140522352187149,0.0008020532563362208,0.0006419515326592842,0.0008095854922279792,0.004092769440654843,0.0011279407025459234,0.0024703557312252965,0.0022508038585209,0.002160904255319149,0.0,0.0028832292167227293,0.004904632152588556,0.002557953637090328,0.0003209757663296421,0.0,0.0004786215698787492,0.0,0.0,0.0017935757378118376,0.0,0.0,0.0,0.014451352713829609,0.0,0.00016020506247997436,0.0001594896331738437,0.0,0.0,0.0,0.00033063316250619935,0.010046994004213255,0.0022468303643074948,0.027726741272757642,0.004302788844621514,0.000977676389115203
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus,0.0,0.00015943877551020407,0.0006678911337451996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016059097478721696,0.0011205378581719224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011038233882578788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008134049129656743,0.0,0.0,0.0,0.0,0.0,0.0,0.00016020506247997436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032770768474520726,0.0,0.0,0.000481000481000481,0.0,0.0,0.0,0.0,0.0,0.001006204930404159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008285004142502071,0.0,0.0,0.0,0.0,0.0,0.0,0.0035702693930542034,0.0,0.0,0.0,0.0013225326500247974,0.0,0.0,0.0,0.0,0.0003238341968911917,0.0009095043201455207,0.0,0.00016469038208168644,0.0,0.0,0.0004798464491362764,0.0,0.0,0.0,0.0,0.0,0.0,0.006716906946264744,0.0,0.00016305233980107615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ,0.0001601281024819856,0.0,0.0010018367006177993,0.0009912440112340988,0.006218112244897959,0.0064061499039077515,0.03778135048231511,0.010709718670076727,0.0,0.0006496670456391099,0.000502008032128514,0.00016826518593303046,0.002867155144950621,0.0006411283859592883,0.0008026970621287526,0.0006421576497030021,0.0,0.0,0.006231027320658252,0.0001598721023181455,0.0,0.0,0.00048,0.00048177292436165086,0.0011205378581719224,0.0,0.0,0.00047938638542665386,0.00032388663967611336,0.0009638554216867469,0.0,0.00015936254980079682,0.040875442549082715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016017940092904052,0.0,0.0,0.00047992321228603423,0.0,0.0,0.0,0.00015931177314003505,0.000320666987333654,0.0,0.0,0.0,0.0,0.00016570008285004143,0.0,0.002427970216898673,0.0,0.0,0.0,0.0,0.0,0.0004806151874399231,0.00935346242205448,0.0,0.000479463001438389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005031024652020795,0.0,0.0,0.0,0.0,0.0,0.0,0.00016103059581320451,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0019345477994518782,0.0016228497241155468,0.0,0.0,0.0,0.00016531658125309968,0.002444190972788007,0.0,0.0,0.0003209757663296421,0.00048575129533678756,0.07389722601182355,0.0,0.0,0.0006430868167202572,0.006648936170212766,0.0,0.0026429601153291687,0.003996366939146231,0.00047961630695443646,0.0025678061306371367,0.0,0.0003190810465858328,0.00327653997378768,0.0,0.0026088374368172184,0.0,0.00016556291390728477,0.0,0.00016803898504453034,0.0,0.00016020506247997436,0.0,0.0,0.0,0.0,0.00033063316250619935,0.0,0.0,0.0,0.0007968127490039841,0.0
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc_B,0.0,0.0,0.0,0.0,0.00015943877551020407,0.0,0.0,0.0,0.0,0.0,0.0,0.00016826518593303046,0.0,0.0,0.0,0.0,0.0,0.0,0.00015976993129892953,0.0,0.0,0.0,0.0,0.0,0.0,0.0006696802276912774,0.0,0.0,0.0,0.0,0.0,0.0,0.000321853878339234,0.0,0.0,0.0,0.0057553956834532375,0.00048247024766806047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017619734102194459,0.0003276003276003276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003208213025344883,0.00033101621979476995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041425020712510354,0.0,0.0015074429998115696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016191709844559586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016149870801033592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006517842594101353
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Staphylococcales;f__Gemellaceae;g__Gemella,0.0003202562049639712,0.00015943877551020407,0.08081482718316914,0.0,0.0007971938775510204,0.00032030749519538755,0.0001607717041800643,0.00015984654731457802,0.0008006405124099279,0.0021114178983271076,0.057396251673360106,0.00016826518593303046,0.0004778591908251035,0.00016028209648982208,0.0,0.005458340022475518,0.0004878842088144414,0.0009616925789389325,0.0011183895190925068,0.0,0.0014634146341463415,0.0016056518946692357,0.00032,0.0017665007226593866,0.00032015367376340644,0.0003348401138456387,0.0,0.007829977628635347,0.004696356275303644,0.0001606425702811245,0.00016048788316482104,0.00015936254980079682,0.0038622465400708077,0.0,0.0008164598301763554,0.0,0.000319744204636291,0.009006111289803796,0.00016043638697256537,0.0,0.0,0.00016194331983805668,0.0029192345118391177,0.0,0.00035093876118617303,0.0008238589553468446,0.0004805382027871216,0.0003276003276003276,0.0,0.00015997440409534473,0.0,0.00047885075818036713,0.0,0.0,0.000641333974667308,0.0,0.0004786215698787492,0.0,0.0,0.0,0.0,0.0001618646811265782,0.00015992323684631377,0.0,0.0,0.0,0.001439309131616824,0.0,0.0,0.0,0.000479463001438389,0.0,0.0,0.0,0.0,0.0,0.0,0.0001596678907871627,0.0,0.0,0.0,0.001122334455667789,0.0,0.0,0.00048123195380173246,0.00016550810989738498,0.0,0.0001677008217340265,0.0017851346965271017,0.0009705596894208993,0.0,0.0003508771929824561,0.0,0.0,0.0,0.0006213753106876554,0.03426661094860008,0.0015074429998115696,0.00016079755587715066,0.0004915615271178109,0.0,0.0008060615831049493,0.0009737098344693282,0.0004972650422675286,0.0001621796951021732,0.048792270531400964,0.0,0.00016294606485253382,0.0,0.0,0.00048146364949446316,0.0,0.001364256480218281,0.04205607476635514,0.0,0.0012861736334405145,0.0,0.0003198976327575176,0.0002402691013935608,0.00036330608537693006,0.0,0.0003209757663296421,0.002277904328018223,0.003190810465858328,0.001474442988204456,0.025875924140147864,0.0,0.00032299741602067185,0.0,0.0,0.0003360779700890607,0.0093871767623096,0.0,0.0001594896331738437,0.00032056419297964416,0.00016015374759769378,0.0013340956737183153,0.00016531658125309968,0.0,0.0006419515326592842,0.009687656589276766,0.0,0.0004888381945576015
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Lactobacillales;f__Aerococcaceae;g__Granulicatella,0.0012810248198558848,0.001913265306122449,0.007680748038069795,0.0004956220056170494,0.0014349489795918368,0.0,0.0008038585209003215,0.00031969309462915604,0.0001601281024819856,0.006334253694981322,0.005522088353413655,0.001514386673397274,0.00031857279388340236,0.0009616925789389325,0.0006421576497030021,0.034676513083962114,0.0,0.00048084628946946624,0.003994248282473239,0.0,0.000975609756097561,0.0004816955684007707,0.00032,0.0003211819495744339,0.00016007683688170322,0.0,0.0,0.0022371364653243847,0.004696356275303644,0.00048192771084337347,0.0,0.0006374501992031873,0.000643707756678468,0.0,0.0,0.0,0.0,0.008845287873914441,0.0014439274827530884,0.0,0.0009629272989889263,0.00048582995951417006,0.0003243593902043464,0.0,0.0007018775223723461,0.0008238589553468446,0.00016017940092904052,0.0,0.0,0.00015997440409534473,0.0,0.0,0.0,0.0,0.000481000481000481,0.00015997440409534473,0.0,0.0013076168682576005,0.0,0.0,0.0004880429477794046,0.003722887665911298,0.00015992323684631377,0.0,0.0,0.010935992280476037,0.001439309131616824,0.0004806151874399231,0.0,0.0001597444089456869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004915615271178109,0.0,0.0001598721023181455,0.0,0.0,0.0,0.00048123195380173246,0.0,0.0,0.0,0.0,0.00048527984471044967,0.00016157699143641945,0.0,0.0,0.0,0.0,0.0,0.0,0.0007537214999057848,0.0,0.0,0.0,0.0,0.0,0.0018233051549809381,0.0,0.0011272141706924316,0.0,0.0004888381945576015,0.0017625380547989103,0.0,0.0006419515326592842,0.0,0.006593906321055025,0.00048340315823396714,0.0,0.02282958199356913,0.00016622340425531914,0.0001599488163787588,0.0009610764055742432,0.08010899182561308,0.0,0.0030492697801316002,0.0,0.0,0.000982961992136304,0.0035358405657344907,0.0,0.0006459948320413437,0.0008278145695364238,0.0,0.0,0.003188097768331562,0.0020826658122396666,0.0,0.0,0.00032030749519538755,0.0017152658662092624,0.00016531658125309968,0.0,0.0020863424811426736,0.004509771170870219,0.0,0.00016294606485253382
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,0.0008006405124099279,0.001753826530612245,0.06645516780764735,0.4800925161077152,0.028380102040816327,0.008167841127482383,0.008038585209003215,0.15760869565217392,0.006084867894315452,0.18937794380380055,0.07011378848728246,0.05182567726737338,0.013857916533928002,0.05481647699951915,0.007545352384010275,0.09070476802054904,0.019190112213368027,0.008815515306940214,0.05240453746604889,0.0015987210231814548,0.0074796747967479675,0.027617212588310854,0.01136,0.042235426369038064,0.010244917560429006,0.0025113008538422904,0.00015931177314003505,0.00798977309044423,0.14267206477732794,0.01670682730923695,0.00465414861177981,0.014820717131474103,0.039427100096556165,0.0,0.005878510777269758,0.0006414368184733803,0.11990407673860912,0.43116757799935673,0.024225894432857373,0.002721741914825488,0.03787514042689777,0.005668016194331984,0.10444372364579954,0.0203185955786736,0.004562203895420249,0.011698797165925194,0.01217363447060708,0.03751023751023751,0.0011208967173738991,0.030395136778115502,0.012327889849503683,0.013727055067837191,0.00032304958811177516,0.0,0.013307679974346641,0.00047992321228603423,0.0,0.005720823798627002,0.0020833333333333333,0.023695111847555923,0.015292012363754676,0.014729685982518614,0.007356468894930433,0.00032862306933946765,0.0,0.025088452878739145,0.030385415000799616,0.021307273309836592,0.0,0.0004792332268370607,0.003675883011027649,0.00017491691446562882,0.0,0.002276019035795572,0.010418506092177291,0.0005715374357020385,0.0008194034742707309,0.00415136516046623,0.0019662461084712438,0.0006747638326585695,0.0,0.030623697290363957,0.0004798464491362764,0.000637653435357883,0.024222008341353865,0.006951340615690168,0.0,0.0018447090390742915,0.0069782538136968515,0.006955677774183112,0.001777346905800614,0.002105263157894737,0.00016644474034620507,0.0023160520220915732,0.004025764895330112,0.09299917149958575,0.0008357709987463436,0.006218202374222725,0.0017687731146486573,0.0011469768966082255,0.0,0.01160728679671127,0.0008114248620577734,0.16973313442731644,0.01119039896204995,0.002898550724637681,0.020003306331625063,0.10314485905165391,0.01602307322544464,0.001122874558870709,0.011073663938372653,0.0042098445595854924,0.047521600727603454,0.013857557202707057,0.0013175230566534915,0.025562700964630224,0.010139627659574468,0.21145233525271914,0.009851033157135992,0.03069936421435059,0.010711430855315748,0.007382442625581768,0.031239830784249918,0.0017549457562220803,0.13171690694626476,0.01092896174863388,0.0026088374368172184,0.006944444444444444,0.004966887417218543,0.0031877590054191903,0.0011762728953117123,0.03382925965285158,0.011214354373598205,0.003827751196172249,0.0012822567719185766,0.0004804612427930814,0.1783876500857633,0.002645065300049595,0.00032409658078107277,0.003209757663296421,0.32169701018874225,0.0022310756972111555,0.03666286459182011
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016056518946692356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048192771084337347,0.00016048788316482104,0.0,0.0,0.00016736401673640169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016254876462938882,0.0,0.0,0.0,0.0004914004914004914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001595405232929164,0.0,0.00016025641025641026,0.0,0.00016268098259313488,0.0,0.0,0.00016431153466973383,0.0,0.0,0.0,0.0,0.0,0.0001597444089456869,0.0,0.0005247507433968865,0.00016329196603527107,0.0,0.0,0.00038102495713469235,0.0,0.0,0.0,0.0,0.00047961630695443646,0.000320666987333654,0.0,0.00015941335883947074,0.0008020532563362208,0.0,0.0,0.0005031024652020795,0.0034079844206426485,0.001132319637657716,0.00016157699143641945,0.00017543859649122806,0.00033288948069241014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003243593902043464,0.0,0.0,0.0,0.0,0.0016041065126724415,0.00016048788316482104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001598721023181455,0.0,0.0,0.0001595405232929164,0.0,0.0,0.0,0.0,0.0,0.0,0.0013443118803562427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011234151821537474,0.0,0.0,0.0021182988430829396
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella_A,0.005124099279423539,0.003826530612244898,0.11921856737351812,0.017677184867008096,0.0011160714285714285,0.014894298526585522,0.006109324758842444,0.00015984654731457802,0.0011208967173738991,0.006334253694981322,0.007028112449799197,0.0035335689045936395,0.17840076457470533,0.012662285622695946,0.0,0.0,0.0008131403480240689,0.0014425388684083987,0.0007988496564946477,0.0,0.000975609756097561,0.04511881824020552,0.00128,0.0006423638991488678,0.0,0.0006696802276912774,0.0025489883702405607,0.006232023010546501,0.0,0.0019277108433734939,0.0006419515326592842,0.0006374501992031873,0.000643707756678468,0.0,0.006531678641410843,0.00016035920461834508,0.000319744204636291,0.0008041170794467674,0.0,0.0,0.0020863424811426736,0.0017813765182186235,0.0,0.00016254876462938882,0.00017546938059308652,0.28802109078925686,0.0022425116130065674,0.0021294021294021295,0.0,0.0,0.0,0.0,0.0009691487643353255,0.0007965588657001752,0.002565335898669232,0.0,0.0001595405232929164,0.014874141876430207,0.05897435897435897,0.0,0.0,0.0001618646811265782,0.00031984647369262754,0.0,0.0004993342210386152,0.004342232229012544,0.00031984647369262754,0.0006408202499198974,0.0,0.0134185303514377,0.000319642000958926,0.0,0.0,0.0004138216428719222,0.0001765848490199541,0.05315298152028958,0.00016388069485414618,0.0001596678907871627,0.004260199901687694,0.0,0.00047961630695443646,0.0,0.0035188739603326936,0.0020723736649131195,0.0008020532563362208,0.0004965243296921549,0.0007965588657001752,0.0,0.0032456994482310936,0.001132319637657716,0.0004847309743092584,0.003157894736842105,0.0006657789613848203,0.007838945305540709,0.0,0.006006628003314002,0.0014625992478061011,0.0022611644997173543,0.00016079755587715066,0.006390299852531542,0.0003417634996582365,0.0,0.0008114248620577734,0.15017404276479362,0.0001621796951021732,0.0011272141706924316,0.0016531658125309968,0.0021182988430829396,0.0020829995193078032,0.0006416426050689766,0.008024394158241053,0.0003238341968911917,0.027512505684402,0.00016113438607798906,0.0,0.0003215434083601286,0.00016622340425531914,0.0,0.12445939452186448,0.11880108991825614,0.0073541167066346926,0.0327395281656235,0.0,0.002393107849393746,0.0,0.16200578592092574,0.0003261046796021523,0.0,0.01142384105960265,0.0017532674529805547,0.000504116955133591,0.048175699610343604,0.01618071131047741,0.0009569377990430622,0.00032056419297964416,0.0,0.013912712025919573,0.0006612663250123987,0.00016204829039053638,0.00048146364949446316,0.005511942542174712,0.3705179282868526,0.0006517842594101353
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus,0.0,0.00031887755102040814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006659087217800877,0.00033467202141900936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016059097478721696,0.0,0.0,0.0,0.0020773410035155003,0.0,0.001285140562248996,0.0,0.00015936254980079682,0.0,0.0,0.00032658393207054214,0.0,0.0,0.0014474107430041815,0.0,0.0,0.0,0.0,0.0,0.0,0.00017546938059308652,0.0009886307464162135,0.0006407176037161621,0.0,0.0,0.0012797952327627579,0.0,0.0,0.0,0.0,0.001763668430335097,0.00047992321228603423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016388069485414618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016550810989738498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014625992478061011,0.0016958733747880158,0.0,0.0004915615271178109,0.0042720437457279565,0.0037078832822827665,0.003083414475819539,0.0014917951268025858,0.0,0.0017713365539452496,0.0,0.0,0.0,0.0,0.00016048788316482104,0.0003238341968911917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011467889908256881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005145797598627788,0.0,0.0,0.00016048788316482104,0.0,0.0,0.00016294606485253382
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus_A_346120,0.0,0.0,0.0,0.0,0.0012755102040816326,0.0,0.0004823151125401929,0.0,0.0,0.0022738346597368847,0.00033467202141900936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016056518946692356,0.0,0.0,0.0,0.0,0.0,0.0,0.0014574898785425102,0.0,0.0,0.0,0.00048278081750885096,0.0,0.0,0.0,0.000639488409272582,0.0001608234158893535,0.0,0.0,0.0,0.0,0.000810898475510866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003830806065442937,0.0,0.0,0.000320666987333654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000495949743759299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032299741602067185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06387485742219326
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_H_360604,0.0,0.0,0.0,0.002808524698496613,0.14333545918367346,0.0,0.0008038585209003215,0.0,0.0,0.0,0.0,0.007908463738852432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009312780989081566,0.0,0.0,0.005762766127741316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033472803347280337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006538084341288003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015917295700689203,0.0,0.0,0.0,0.0,0.0002069108214359611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003529034327879371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041425020712510354,0.0,0.0,0.0,0.0004915615271178109,0.0,0.0,0.0001622849724115547,0.0,0.0001621796951021732,0.0,0.015374442056538271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001599488163787588,0.03291686689091783,0.007084468664850136,0.0,0.0,0.010901399284087211,0.0,0.0,0.0003214400514304082,0.0,0.028262273901808785,0.0004966887417218543,0.0,0.0,0.0014169323414806943,0.0,0.0,0.001763103061388043,0.0,0.0007623403849818944,0.0,0.0,0.0022468303643074948,0.0,0.0,0.03584813426755744
