,Source,Target,Type,Weight,Sign,asso,group
291,Bariatricus,Lentihominibacter,Undirected,0.410288001916954,Positive,0.304479518633804,low_edge
292,Bariatricus,Onthenecus,Undirected,0.413597582075801,Positive,0.312264408505307,low_edge
293,Bariatricus,Ruminococcus_B,Undirected,0.190208074268217,Negative,-0.31152592596078,low_edge
294,Bariatricus,Adlercreutzia_A_404257,Undirected,0.449448621380584,Positive,0.393786359000521,low_edge
295,Anaerobutyricum,Dorea_A,Undirected,0.480693673286,Positive,0.460641878069624,low_edge
296,Anaerobutyricum,Lentihominibacter,Undirected,0.477470383126509,Positive,0.453925598980086,low_edge
297,Anaerobutyricum,Fusicatenibacter,Undirected,0.428724886047417,Positive,0.347289488356927,low_edge
298,Anaerobutyricum,Onthenecus,Undirected,0.423410632759154,Positive,0.335089403169603,low_edge
299,Dorea_A,Romboutsia_B,Undirected,0.469558288034074,Positive,0.437263180413315,low_edge
300,Dorea_A,Lentihominibacter,Undirected,0.470548641561761,Positive,0.439362518095808,low_edge
301,Dorea_A,Terrisporobacter,Undirected,0.426718005828431,Positive,0.342695510317339,low_edge
302,Dorea_A,Intestinibacter,Undirected,0.45675999218568,Positive,0.409780587819795,low_edge
303,Dorea_A,Fusicatenibacter,Undirected,0.510138088585488,Positive,0.520070615490641,low_edge
304,Dorea_A,Agathobacter_164117,Undirected,0.483836448998621,Positive,0.467150377235294,low_edge
305,Dorea_A,Roseburia_A_166204,Undirected,0.411054414611055,Positive,0.306286194901745,low_edge
306,Dorea_A,Sellimonas,Undirected,0.168410111513736,Negative,-0.383083485265194,low_edge
307,Dorea_A,Mediterraneibacter_A_155507,Undirected,0.457969415952794,Positive,0.41240569191489,low_edge
308,Ruthenibacterium,Lentihominibacter,Undirected,0.420437035548573,Positive,0.328213540472548,low_edge
309,Ruthenibacterium,Lachnoclostridium_B,Undirected,0.416973650521461,Positive,0.320160551627458,low_edge
310,Hominimerdicola,Fusicatenibacter,Undirected,0.420730914921934,Positive,0.32889465414564,low_edge
311,Hominimerdicola,Roseburia_A_166204,Undirected,0.476527168408799,Positive,0.451952389171781,low_edge
312,Hominimerdicola,Onthenecus,Undirected,0.422492756824616,Positive,0.332970768159936,low_edge
313,Hominimerdicola,Ruminococcus_B,Undirected,0.193013347053045,Negative,-0.302454916069059,low_edge
314,Hominimerdicola,Eubacterium_F,Undirected,0.417958162242842,Positive,0.322454598200541,low_edge
315,Romboutsia_B,Terrisporobacter,Undirected,0.469528696416883,Positive,0.437200392149656,low_edge
316,Romboutsia_B,Intestinibacter,Undirected,0.561966577471799,Positive,0.61625344149646,low_edge
317,Lentihominibacter,Fusicatenibacter,Undirected,0.41172530851399,Positive,0.307865774714079,low_edge
318,Lentihominibacter,Onthenecus,Undirected,0.4334796245309,Positive,0.358109328356701,low_edge
319,Lentihominibacter,Schaedlerella,Undirected,0.183055463995594,Negative,-0.334796749814908,low_edge
320,Lentihominibacter,Mediterraneibacter_A_155507,Undirected,0.437093343881566,Positive,0.366272192995126,low_edge
321,Lentihominibacter,Faecalimonas,Undirected,0.176749631121812,Negative,-0.355482339716145,low_edge
322,Lentihominibacter,Ruminococcus_B,Undirected,0.15414727452387,Negative,-0.430933666390794,low_edge
323,Terrisporobacter,Intestinibacter,Undirected,0.513765680702473,Positive,0.52715237347454,low_edge
324,Intestinibacter,Fusicatenibacter,Undirected,0.413073617028658,Positive,0.311034841944356,low_edge
325,Intestinibacter,Mediterraneibacter_A_155507,Undirected,0.448036841007428,Positive,0.390673342229881,low_edge
326,Intestinibacter,Intestinimonas,Undirected,0.191243564087618,Negative,-0.308173945259397,low_edge
327,Fusicatenibacter,Agathobacter_164117,Undirected,0.425233546946545,Positive,0.339287048888702,low_edge
328,Fusicatenibacter,Roseburia_A_166204,Undirected,0.449937941720905,Positive,0.394863464083531,low_edge
329,CAG-177,Faecousia,Undirected,0.4257618585325,Positive,0.340501113767902,low_edge
330,CAG-177,UBA644,Undirected,0.426206784146983,Positive,0.341522690882105,low_edge
331,Enterocloster,Acidaminococcus,Undirected,0.421803034296368,Positive,0.331376537702226,low_edge
332,Agathobacter_164117,Sellimonas,Undirected,0.157074760514064,Negative,-0.421045918724845,low_edge
333,Agathobacter_164117,Faecalimonas,Undirected,0.192148861784281,Negative,-0.305246923032867,low_edge
334,Roseburia_A_166204,Hominilimicola,Undirected,0.432324433977576,Positive,0.355488903482241,low_edge
335,Onthenecus,Blautia_A_141893,Undirected,0.430781426558768,Positive,0.351980431299057,low_edge
336,Onthenecus,Ruminococcus_B,Undirected,0.153927430046283,Negative,-0.431677587256176,low_edge
337,Onthenecus,Ruminococcus_C_58660,Undirected,0.413726531937607,Positive,0.312566841292189,low_edge
338,1_Enterobacteriaceae_A_725029(F),Massilistercora,Undirected,0.419191820614712,Positive,0.325323717518294,low_edge
339,Schaedlerella,Ruminococcus_B,Undirected,0.444274085009642,Positive,0.382337414816259,low_edge
340,Schaedlerella,UMGS1071,Undirected,0.421611415364971,Positive,0.330933290327776,low_edge
341,Acetatifactor,Faecousia,Undirected,0.410215983519621,Positive,0.304309627808545,low_edge
342,Alitiscatomonas,Haemophilus_D_735815,Undirected,0.419360760406151,Positive,0.325716146887753,low_edge
343,1_Clostridiaceae_222000(F),Ruminococcus_B,Undirected,0.412582315036135,Positive,0.309880926783387,low_edge
344,Sellimonas,Ruminococcus_B,Undirected,0.445185909911283,Positive,0.384362650878059,low_edge
345,Lachnoclostridium_B,Ventrisoma,Undirected,0.415465905815641,Positive,0.316639785472141,low_edge
346,Lachnoclostridium_B,Gordonibacter,Undirected,0.414164272195881,Positive,0.313593000056438,low_edge
347,Merdimonas,Massilistercora,Undirected,0.435660468377068,Positive,0.363041786095218,low_edge
348,Mediterraneibacter_A_155507,Faecalimonas,Undirected,0.151126039546665,Negative,-0.44117400147146,low_edge
349,Faecalimonas,Ruminococcus_B,Undirected,0.44541789809131,Positive,0.38487738448508,low_edge
350,Blautia_A_141893,Ruminococcus_B,Undirected,0.193011228210108,Negative,-0.302461755589918,low_edge
351,Blautia_A_141893,Anaerotardibacter,Undirected,0.413420416176103,Positive,0.311848783681969,low_edge
352,Blautia_A_141893,Adlercreutzia_A_404257,Undirected,0.425601470661352,Positive,0.340132658987196,low_edge
353,Fenollaria,Limivicinus,Undirected,0.409454898701832,Positive,0.302512966665473,low_edge
354,Limivicinus,Faecousia,Undirected,0.429746839159482,Positive,0.349622665102797,low_edge
355,Acidaminococcus,Parasutterella_564865,Undirected,0.449190180759845,Positive,0.393217086057256,low_edge
0,1_Bacteria(K),Escherichia,Undirected,0.408729590594741,Positive,0.300798605923476,pibd_edge
1,1_Bacteria(K),Gemella,Undirected,0.423022943140044,Positive,0.334194951714445,pibd_edge
2,1_Bacteria(K),Anaerostipes,Undirected,0.190522337853876,Negative,-0.31050817102711,pibd_edge
3,1_Bacteria(K),Dysosmobacter,Undirected,0.192777146069118,Negative,-0.303217471816636,pibd_edge
4,1_Bacteria(K),Peptostreptococcus,Undirected,0.423337954682668,Positive,0.334921770980863,pibd_edge
5,Escherichia,Gemella,Undirected,0.416246139423314,Positive,0.318462860523631,pibd_edge
6,Escherichia,Faecalibacterium,Undirected,0.177407466810062,Negative,-0.353316951319678,pibd_edge
7,Escherichia,Blautia_A_141781,Undirected,0.177266369510352,Negative,-0.353781253477355,pibd_edge
8,Escherichia,Dorea_A,Undirected,0.173850071966158,Negative,-0.365047407180645,pibd_edge
9,Gemmiger_A_73129,Clostridium_AQ,Undirected,0.182633554736157,Negative,-0.336175811686502,pibd_edge
10,Gemmiger_A_73129,Granulicatella,Undirected,0.192939290303184,Negative,-0.302693978272657,pibd_edge
11,Gemmiger_A_73129,Veillonella_A,Undirected,0.180446342230711,Negative,-0.343336395926042,pibd_edge
12,Gemmiger_A_73129,Agathobaculum,Undirected,0.444864284960118,Positive,0.383648675774318,pibd_edge
13,Gemmiger_A_73129,Bariatricus,Undirected,0.419469354700064,Positive,0.325968339735281,pibd_edge
14,Gemmiger_A_73129,Dorea_A,Undirected,0.410225255575701,Positive,0.304331501678505,pibd_edge
15,Gemmiger_A_73129,Mediterraneibacter_A_155507,Undirected,0.428759845430562,Positive,0.347369371614969,pibd_edge
16,Gemmiger_A_73129,Hominilimicola,Undirected,0.414699262858989,Positive,0.314846094204378,pibd_edge
17,Gemmiger_A_73129,Haemophilus_D_735815,Undirected,0.190784726181546,Negative,-0.309658718762153,pibd_edge
18,Bacteroides_H_857956,Lactobacillus,Undirected,0.184164615125637,Negative,-0.331174750426199,pibd_edge
19,Bacteroides_H_857956,Granulicatella,Undirected,0.140109262800495,Negative,-0.478824159843017,pibd_edge
20,Bacteroides_H_857956,Streptococcus,Undirected,0.159796974624025,Negative,-0.411882247701883,pibd_edge
21,Bacteroides_H_857956,Alistipes_A_871400,Undirected,0.481252722117939,Positive,0.461802523379904,pibd_edge
22,Bacteroides_H_857956,Faecalibacterium,Undirected,0.476907760735723,Positive,0.452749018442969,pibd_edge
23,Bacteroides_H_857956,Phocaeicola_A,Undirected,0.553133891850105,Positive,0.600621362773932,pibd_edge
24,Bacteroides_H_857956,Parabacteroides_B_862066,Undirected,0.437500850391151,Positive,0.367189413378643,pibd_edge
25,Bacteroides_H_857956,Dysosmobacter,Undirected,0.476403360151757,Positive,0.451693117479258,pibd_edge
26,Bacteroides_H_857956,Dorea_A,Undirected,0.41029387915739,Positive,0.304493382081522,pibd_edge
27,Bacteroides_H_857956,Ruthenibacterium,Undirected,0.424656863769319,Positive,0.337960551184487,pibd_edge
28,Hydrotalea,Mesorhizobium_I,Undirected,0.473495022562299,Positive,0.445585017466653,pibd_edge
29,Hydrotalea,Sphingomonas_L_486704,Undirected,0.477789926731011,Positive,0.454593278752795,pibd_edge
30,Bifidobacterium_388775,Blautia_A_141781,Undirected,0.408612809707947,Positive,0.300522382316943,pibd_edge
31,Bifidobacterium_388775,Intestinibacter,Undirected,0.454257656811234,Positive,0.404330589701671,pibd_edge
32,Bifidobacterium_388775,Sellimonas,Undirected,0.419948996093328,Positive,0.327081665733725,pibd_edge
33,Bifidobacterium_388775,Fusobacterium_C,Undirected,0.184788635618738,Negative,-0.329139137232718,pibd_edge
34,Enterococcus_B,Streptococcus,Undirected,0.424577184832765,Positive,0.337777167570029,pibd_edge
35,Enterococcus_B,Enterococcus_H_360604,Undirected,0.489422953615075,Positive,0.478622159409692,pibd_edge
36,Enterococcus_B,1_Peptostreptococcaceae_256921(F),Undirected,0.4108796337989,Positive,0.305874388254164,pibd_edge
37,Enterococcus_B,Faecalibacterium,Undirected,0.168845540267084,Negative,-0.381635471867832,pibd_edge
38,Enterococcus_B,Blautia_A_141781,Undirected,0.185919687726722,Negative,-0.325453509661915,pibd_edge
39,Enterococcus_B,Clostridium_T,Undirected,0.410276468563532,Positive,0.304452312940202,pibd_edge
40,Enterococcus_B,Mediterraneibacter_A_155507,Undirected,0.151801908867205,Negative,-0.438880003602633,pibd_edge
41,Enterococcus_B,UMGS1071,Undirected,0.181820047925776,Negative,-0.338836867952359,pibd_edge
42,Blautia_A_141780,Clostridium_AQ,Undirected,0.409835040918807,Positive,0.303410642145388,pibd_edge
43,Blautia_A_141780,Blautia_A_141781,Undirected,0.447631180642774,Positive,0.389777374803809,pibd_edge
44,Blautia_A_141780,Vescimonas,Undirected,0.191313085285995,Negative,-0.307949052059314,pibd_edge
45,Blautia_A_141780,Clostridium_AP_143938,Undirected,0.421847580661048,Positive,0.331479560025033,pibd_edge
46,Blautia_A_141780,Anaerostipes,Undirected,0.415004686885868,Positive,0.315560967268996,pibd_edge
47,Blautia_A_141780,Nanosynbacter,Undirected,0.427204258064949,Positive,0.343810076042149,pibd_edge
48,Blautia_A_141780,Intestinibacter,Undirected,0.417545860611178,Positive,0.321494351017653,pibd_edge
49,Blautia_A_141780,Enterocloster,Undirected,0.469639632827503,Positive,0.437435761865309,pibd_edge
50,Blautia_A_141780,Otoolea_134252,Undirected,0.414400353632348,Positive,0.314146108348161,pibd_edge
51,Blautia_A_141780,Sellimonas,Undirected,0.445120494813436,Positive,0.384217469447827,pibd_edge
52,Eubacterium_G_180878,Collinsella,Undirected,0.43072629333162,Positive,0.351854893792087,pibd_edge
53,Eubacterium_G_180878,Agathobaculum,Undirected,0.414707397215039,Positive,0.314865138250411,pibd_edge
54,Lactobacillus,Lacticaseibacillus,Undirected,0.413362497896325,Positive,0.311712882251122,pibd_edge
55,1_Lachnospiraceae(F),Clostridium_T,Undirected,0.433686804452583,Positive,0.358578729097745,pibd_edge
56,1_Lachnospiraceae(F),Enterocloster,Undirected,0.411860935888414,Positive,0.308184882531895,pibd_edge
57,1_Lachnospiraceae(F),Sellimonas,Undirected,0.425761851768737,Positive,0.34050109823186,pibd_edge
58,1_Lachnospiraceae(F),Faecalimonas,Undirected,0.42081262195539,Positive,0.329083962227621,pibd_edge
59,1_Lachnospiraceae(F),Ruminococcus_B,Undirected,0.409733921857237,Positive,0.303171913987924,pibd_edge
60,Clostridium_AQ,Thomasclavelia,Undirected,0.489250846574127,Positive,0.478270604549509,pibd_edge
61,Clostridium_AQ,Enterocloster,Undirected,0.438270064558536,Positive,0.368918959257858,pibd_edge
62,Clostridium_AQ,Faecalimonas,Undirected,0.447757854276729,Positive,0.390057224973914,pibd_edge
63,Clostridium_AQ,Ruminococcus_B,Undirected,0.414938056806892,Positive,0.31540504525421,pibd_edge
64,Gemella,Granulicatella,Undirected,0.414209479889772,Positive,0.313698933097976,pibd_edge
65,Gemella,Ruthenibacterium,Undirected,0.18960802202559,Negative,-0.313470315930553,pibd_edge
66,Gemella,Haemophilus_D_735815,Undirected,0.408715911217915,Positive,0.300766252706279,pibd_edge
67,Granulicatella,Streptococcus,Undirected,0.480540640097756,Positive,0.460323946819902,pibd_edge
68,Granulicatella,Veillonella_A,Undirected,0.466545389209922,Positive,0.430852356453612,pibd_edge
69,Granulicatella,Thomasclavelia,Undirected,0.425414649960467,Positive,0.339703351039894,pibd_edge
70,Granulicatella,Alistipes_A_871400,Undirected,0.178119666103579,Negative,-0.350974566491386,pibd_edge
71,Granulicatella,Faecalibacterium,Undirected,0.177263402186522,Negative,-0.353791018763394,pibd_edge
72,Granulicatella,1_Clostridiaceae_222000(F),Undirected,0.410226999793672,Positive,0.304335616455254,pibd_edge
73,Granulicatella,Fusobacterium_C,Undirected,0.465411756369387,Positive,0.428430819543872,pibd_edge
74,Granulicatella,Lancefieldella,Undirected,0.410587079240408,Positive,0.305184817683294,pibd_edge
75,Granulicatella,Haemophilus_D_735815,Undirected,0.45625565907215,Positive,0.408684183417876,pibd_edge
76,Streptococcus,Ruminococcus_E,Undirected,0.182179868748191,Negative,-0.337659534161453,pibd_edge
77,Streptococcus,Alistipes_A_871400,Undirected,0.169433505191671,Negative,-0.379681404596387,pibd_edge
78,Streptococcus,Faecalibacterium,Undirected,0.133519666297644,Negative,-0.501576337385894,pibd_edge
79,Streptococcus,Pauljensenia,Undirected,0.479082913062024,Positive,0.457290777072107,pibd_edge
80,Streptococcus,Clostridium_AP_143938,Undirected,0.418926628871395,Positive,0.324707474730477,pibd_edge
81,Streptococcus,Nanosynbacter,Undirected,0.420693999101757,Positive,0.32880911464657,pibd_edge
82,Streptococcus,Dysosmobacter,Undirected,0.183029957712561,Negative,-0.334880099990281,pibd_edge
83,Streptococcus,Dorea_A,Undirected,0.164734734123529,Negative,-0.395336128759384,pibd_edge
84,Streptococcus,Ruthenibacterium,Undirected,0.172220200397746,Negative,-0.370438793259094,pibd_edge
85,Streptococcus,Lancefieldella,Undirected,0.430565089031457,Positive,0.351487764340496,pibd_edge
86,Streptococcus,Haemophilus_D_735815,Undirected,0.501788942484576,Positive,0.503571484338725,pibd_edge
87,Veillonella_A,Thomasclavelia,Undirected,0.422083469177001,Positive,0.332024966803019,pibd_edge
88,Veillonella_A,Dorea_A,Undirected,0.18657543480932,Negative,-0.323319046511294,pibd_edge
89,Veillonella_A,Ruthenibacterium,Undirected,0.193247802295901,Negative,-0.301698217000788,pibd_edge
90,Veillonella_A,1_Clostridiaceae_222000(F),Undirected,0.42296764214988,Positive,0.334067315987862,pibd_edge
91,Veillonella_A,Fusobacterium_C,Undirected,0.448695460172687,Positive,0.392126608731589,pibd_edge
92,Veillonella_A,Ruminococcus_B,Undirected,0.414968947842992,Positive,0.315477336024128,pibd_edge
93,Veillonella_A,Haemophilus_D_735815,Undirected,0.517598378791499,Positive,0.53457735171082,pibd_edge
94,Lactococcus_A_346120,Enterococcus_H_360604,Undirected,0.418226123026779,Positive,0.323078312143094,pibd_edge
95,Enterococcus_H_360604,Blautia_A_141781,Undirected,0.191382910384238,Negative,-0.30772319523733,pibd_edge
96,Collinsella,Holdemanella,Undirected,0.42311257471834,Positive,0.334401797103795,pibd_edge
97,Collinsella,Agathobaculum,Undirected,0.425675772521717,Positive,0.340303363462947,pibd_edge
98,Collinsella,Bariatricus,Undirected,0.460636377630588,Positive,0.418173765729094,pibd_edge
99,Collinsella,Dorea_A,Undirected,0.448760756877535,Positive,0.392270593683545,pibd_edge
100,Collinsella,Ruthenibacterium,Undirected,0.413837822431431,Positive,0.312827803176146,pibd_edge
101,Collinsella,UMGS1071,Undirected,0.432462933695248,Positive,0.355803356740391,pibd_edge
102,Turicibacter,Clostridium_T,Undirected,0.417153527744705,Positive,0.320579979559116,pibd_edge
103,Turicibacter,Romboutsia_B,Undirected,0.469208081082746,Positive,0.436519877624278,pibd_edge
104,Turicibacter,Dialister_37762,Undirected,0.191387464059668,Negative,-0.30770846655971,pibd_edge
105,Ruminococcus_E,Vescimonas,Undirected,0.420627122084288,Positive,0.328654136671331,pibd_edge
106,Ruminococcus_E,Hominilimicola,Undirected,0.409183026668573,Positive,0.301870608046983,pibd_edge
107,Faecalibacillus,Faecalibacterium,Undirected,0.416937486104429,Positive,0.320076209779554,pibd_edge
108,Thomasclavelia,Faecalibacterium,Undirected,0.18177522878141,Negative,-0.338983552471427,pibd_edge
109,Thomasclavelia,Clostridium_T,Undirected,0.432947805796031,Positive,0.356903618096929,pibd_edge
110,Thomasclavelia,Ruminococcus_B,Undirected,0.499702292543945,Positive,0.499404407828432,pibd_edge
111,Alistipes_A_871400,Hominicoprocola,Undirected,0.430514321888971,Positive,0.351372124852842,pibd_edge
112,Alistipes_A_871400,Odoribacter_865974,Undirected,0.455887456113723,Positive,0.407883079171208,pibd_edge
113,Alistipes_A_871400,Parabacteroides_B_862066,Undirected,0.464193102967519,Positive,0.425821938184848,pibd_edge
114,Alistipes_A_871400,Vescimonas,Undirected,0.409583129854758,Positive,0.302815838895794,pibd_edge
115,Alistipes_A_871400,Merdimmobilis,Undirected,0.418296138091919,Positive,0.323241234082448,pibd_edge
116,Alistipes_A_871400,Agathobacter_164117,Undirected,0.412867144888171,Positive,0.310550020896464,pibd_edge
117,Alistipes_A_871400,Ruminococcus_C_58660,Undirected,0.409592826609323,Positive,0.302838739217663,pibd_edge
118,Alistipes_A_871400,Haemophilus_D_735815,Undirected,0.177183057477912,Negative,-0.354055441802794,pibd_edge
119,Holdemanella,Prevotella,Undirected,0.411847590254929,Positive,0.308153485822132,pibd_edge
120,1_Peptostreptococcaceae_256921(F),Clostridium_T,Undirected,0.453142078803723,Positive,0.401892828049773,pibd_edge
121,1_Peptostreptococcaceae_256921(F),1_Clostridiaceae_222000(F),Undirected,0.439450668721359,Positive,0.371568894406136,pibd_edge
122,Eggerthella,Blautia_A_141781,Undirected,0.485910850592189,Positive,0.471424692922306,pibd_edge
123,Eggerthella,Hominicoprocola,Undirected,0.184810387192682,Negative,-0.329068209657889,pibd_edge
124,Eggerthella,Anaerostipes,Undirected,0.455124607513055,Positive,0.406221613324396,pibd_edge
125,Eggerthella,Sellimonas,Undirected,0.447629455032252,Positive,0.389773562104067,pibd_edge
126,Eggerthella,Ruminococcus_B,Undirected,0.415689371225405,Positive,0.317162178202075,pibd_edge
127,Eggerthella,Lancefieldella,Undirected,0.419413279811032,Positive,0.325838120680434,pibd_edge
128,Faecalibacterium,Phocaeicola_A,Undirected,0.532266161356645,Positive,0.562450112375903,pibd_edge
129,Faecalibacterium,Pauljensenia,Undirected,0.148883199351976,Negative,-0.448799616690657,pibd_edge
130,Faecalibacterium,Agathobaculum,Undirected,0.474162235830015,Positive,0.446989291545423,pibd_edge
131,Faecalibacterium,Merdimmobilis,Undirected,0.437901051226447,Positive,0.368089543575332,pibd_edge
132,Faecalibacterium,Anaerobutyricum,Undirected,0.418627048185465,Positive,0.324010981796908,pibd_edge
133,Faecalibacterium,Dorea_A,Undirected,0.524828833274094,Positive,0.548424724624682,pibd_edge
134,Faecalibacterium,Lachnospira,Undirected,0.433574261454944,Positive,0.358323765427375,pibd_edge
135,Faecalibacterium,Dialister_37762,Undirected,0.450920171152394,Positive,0.397022683105366,pibd_edge
136,Faecalibacterium,Agathobacter_164117,Undirected,0.450340026982488,Positive,0.395747828124776,pibd_edge
137,Faecalibacterium,1_Clostridiaceae_222000(F),Undirected,0.186140631423735,Negative,-0.324734143638712,pibd_edge
138,Faecalibacterium,Ruminococcus_B,Undirected,0.170831747250179,Negative,-0.375039982736382,pibd_edge
139,Faecalibacterium,Hominilimicola,Undirected,0.429793049564926,Positive,0.349728067351066,pibd_edge
140,Dialister_36337,Peptostreptococcus,Undirected,0.417984418597939,Positive,0.322515726010441,pibd_edge
141,Dialister_36337,Fusobacterium_C,Undirected,0.427848049685408,Positive,0.345284291502418,pibd_edge
142,Blautia_A_141781,Anaerostipes,Undirected,0.461319134700138,Positive,0.419645850719584,pibd_edge
143,Blautia_A_141781,Romboutsia_B,Undirected,0.455676904211893,Positive,0.407424734783302,pibd_edge
144,Blautia_A_141781,Intestinibacter,Undirected,0.413421654866378,Positive,0.311851690040602,pibd_edge
145,Blautia_A_141781,Sellimonas,Undirected,0.417790478381528,Positive,0.322064145873579,pibd_edge
146,Blautia_A_141781,Lachnoclostridium_B,Undirected,0.408541671693555,Positive,0.300354091753891,pibd_edge
147,Blautia_A_141781,Ruminococcus_B,Undirected,0.423819013266152,Positive,0.33603094105282,pibd_edge
148,Blautia_A_141781,UMGS1071,Undirected,0.417845515425399,Positive,0.322192312179362,pibd_edge
149,1_CAG-508(F),Alistipes_A_871404,Undirected,0.411883058832749,Positive,0.308236927024153,pibd_edge
150,Hominicoprocola,Vescimonas,Undirected,0.40938035631922,Positive,0.302336872996777,pibd_edge
151,Hominicoprocola,CAG-177,Undirected,0.422395531083482,Positive,0.332746154975334,pibd_edge
152,Hominicoprocola,Ruminococcus_B,Undirected,0.183411981509368,Negative,-0.333631983884912,pibd_edge
153,Hominicoprocola,Ruminococcus_C_58660,Undirected,0.414661537917137,Positive,0.314757769612937,pibd_edge
154,Odoribacter_865974,Parabacteroides_B_862066,Undirected,0.501684329110298,Positive,0.503362984291493,pibd_edge
155,Odoribacter_865974,Dysosmobacter,Undirected,0.410136478952386,Positive,0.304122053074622,pibd_edge
156,Odoribacter_865974,Lachnoclostridium_B,Undirected,0.192258247087818,Negative,-0.304893478795288,pibd_edge
157,Phocaeicola_A,Pauljensenia,Undirected,0.188928334579491,Negative,-0.315674492895998,pibd_edge
158,Phocaeicola_A,Agathobaculum,Undirected,0.434401192212652,Positive,0.360195977259062,pibd_edge
159,Phocaeicola_A,Dysosmobacter,Undirected,0.426569034727847,Positive,0.342353856134093,pibd_edge
160,Phocaeicola_A,Merdimmobilis,Undirected,0.427995414999587,Positive,0.34562150947701,pibd_edge
161,Phocaeicola_A,Dorea_A,Undirected,0.467188826912819,Positive,0.432224507666925,pibd_edge
162,Phocaeicola_A,Ruthenibacterium,Undirected,0.421728659985172,Positive,0.331204514634909,pibd_edge
163,Phocaeicola_A,Lachnospira,Undirected,0.410393839012479,Positive,0.304729149851115,pibd_edge
164,Phocaeicola_A,Dialister_37762,Undirected,0.459931828521558,Positive,0.416652740311865,pibd_edge
165,Phocaeicola_A,Agathobacter_164117,Undirected,0.419761803671122,Positive,0.326647271042021,pibd_edge
166,Eubacterium_R,Limivicinus,Undirected,0.415713667548231,Positive,0.317218963420122,pibd_edge
167,Pauljensenia,Nanosynbacter,Undirected,0.433848749019402,Positive,0.358945522026209,pibd_edge
168,Pauljensenia,Merdimmobilis,Undirected,0.169608405595918,Negative,-0.379100400113906,pibd_edge
169,Pauljensenia,Ruthenibacterium,Undirected,0.192234926297302,Negative,-0.304968828587852,pibd_edge
170,Pauljensenia,Lancefieldella,Undirected,0.426817607121969,Positive,0.342923888989229,pibd_edge
171,Parabacteroides_B_862066,Anaerotruncus,Undirected,0.427532640157667,Positive,0.344562243830297,pibd_edge
172,Parabacteroides_B_862066,Merdimmobilis,Undirected,0.427017999636558,Positive,0.343383254519017,pibd_edge
173,Parabacteroides_B_862066,Dialister_37762,Undirected,0.412429457983451,Positive,0.309521716308758,pibd_edge
174,Vescimonas,Bariatricus,Undirected,0.445379417016204,Positive,0.384792017861429,pibd_edge
175,Vescimonas,Evtepia,Undirected,0.419975390655281,Positive,0.327142905109013,pibd_edge
176,Clostridium_AP_143938,Dorea_A,Undirected,0.188959980808347,Negative,-0.315571825460794,pibd_edge
177,Clostridium_AP_143938,Sellimonas,Undirected,0.484124503216367,Positive,0.46774494363648,pibd_edge
178,Anaerostipes,Anaerobutyricum,Undirected,0.415212215516441,Positive,0.316046494237622,pibd_edge
179,Anaerostipes,Intestinibacter,Undirected,0.420036044482084,Positive,0.327283620600026,pibd_edge
180,Agathobaculum,Bariatricus,Undirected,0.42215411761888,Positive,0.332188272430369,pibd_edge
181,Agathobaculum,Dorea_A,Undirected,0.455912689739627,Positive,0.407937997627264,pibd_edge
182,Agathobaculum,Agathobacter_164117,Undirected,0.462278019333096,Positive,0.421710143015324,pibd_edge
183,Agathobaculum,Lachnoclostridium_B,Undirected,0.455558804357185,Positive,0.407167568974043,pibd_edge
184,Agathobaculum,Mediterraneibacter_A_155507,Undirected,0.440869905818136,Positive,0.374747075560359,pibd_edge
185,Agathobaculum,Fusobacterium_C,Undirected,0.182864785433554,Negative,-0.335419917769105,pibd_edge
186,Agathobaculum,Eisenbergiella,Undirected,0.424567251199424,Positive,0.337754303215626,pibd_edge
187,Agathobaculum,UMGS1071,Undirected,0.416243425611032,Positive,0.318456523715314,pibd_edge
188,Clostridium_T,Romboutsia_B,Undirected,0.490757289698002,Positive,0.481343724008551,pibd_edge
189,Clostridium_T,Terrisporobacter,Undirected,0.413096322785365,Positive,0.31108814734388,pibd_edge
190,Clostridium_T,Intestinibacter,Undirected,0.499319011665508,Positive,0.498637095840792,pibd_edge
191,Clostridium_T,1_Clostridiaceae_222000(F),Undirected,0.45439936558349,Positive,0.404639895448604,pibd_edge
192,Dysosmobacter,Ruthenibacterium,Undirected,0.419928420999094,Positive,0.327033926470792,pibd_edge
193,Dysosmobacter,Lawsonibacter,Undirected,0.429525120185476,Positive,0.349116823001209,pibd_edge
194,Bariatricus,UMGS1071,Undirected,0.438699012955533,Positive,0.369882403885813,pibd_edge
195,Merdimmobilis,Dialister_37762,Undirected,0.44277248477053,Positive,0.378994992542381,pibd_edge
196,Anaerobutyricum,Dorea_A,Undirected,0.418251999648532,Positive,0.323138528174137,pibd_edge
197,Dorea_A,Ruthenibacterium,Undirected,0.467166819199817,Positive,0.432177602876718,pibd_edge
198,Dorea_A,Agathobacter_164117,Undirected,0.478690491300058,Positive,0.456472792278049,pibd_edge
199,Dorea_A,1_Clostridiaceae_222000(F),Undirected,0.189997350723604,Negative,-0.312208583669561,pibd_edge
200,Dorea_A,Hominilimicola,Undirected,0.416599179425215,Positive,0.319286965105334,pibd_edge
201,Dorea_A,UMGS1071,Undirected,0.420372913849133,Positive,0.328064882000511,pibd_edge
202,Ruthenibacterium,Lentihominibacter,Undirected,0.443202890632787,Positive,0.379953958000632,pibd_edge
