#OTU ID	SRR23478191	SRR23478195	SRR23478196	SRR23478197	SRR23478198	SRR23478199	SRR23478200	SRR23478201	SRR23478202	SRR23478203	SRR23478204	SRR23478205	SRR23478206	SRR23478207	SRR23478208	SRR23478209	SRR23478210	SRR23478211	SRR23478212	SRR23478213	SRR23478214	SRR23478215	SRR23478216	SRR23478217	SRR23478218	SRR23478220	SRR23478227	SRR23478228	SRR23478229	SRR23478230	SRR23478231	SRR23478232	SRR23478233	SRR23478234	SRR23478235	SRR23478236	SRR23478237	SRR23478238	SRR23478239	SRR23478240	SRR23478241	SRR23478242	SRR23478243	SRR23478244	SRR23478245	SRR23478246	SRR23478247	SRR23478248	SRR23478249	SRR23478250	SRR23478251	SRR23478252	SRR23478253	SRR23478254	SRR23478255	SRR23478256	SRR23478257	SRR23478258	SRR23478259	SRR23478260	SRR23478261	SRR23478262	SRR23478263	SRR23478264	SRR23478265	SRR23478266	SRR23478267	SRR23478268	SRR23478269	SRR23478270	SRR23478271	SRR23478272	SRR23478273	SRR23478274	SRR23478275	SRR23478276	SRR23478277	SRR23478278	SRR23478279	SRR23478280	SRR23478281	SRR23478282	SRR23478283	SRR23478284	SRR23478285	SRR23478286	SRR23478287	SRR23478288	SRR23478289	SRR23478290	SRR23478291	SRR23478292	SRR23478293	SRR23478294	SRR23492483	SRR23492508	SRR23492516	SRR23492517	SRR23492518	SRR23492520	SRR23492521	SRR23492522	SRR23492523	SRR23492524	SRR23492525	SRR23492530	SRR23492531	SRR23492532	SRR23492534	SRR23492545	SRR23492546	SRR23492547	SRR23492549	SRR23492550	SRR23492551	SRR23492553	SRR23492554	SRR23492555	SRR23492556	SRR23492560	SRR29856071	SRR29856073	SRR29856074	SRR29856077	SRR29856079	SRR29856080	SRR29856082	SRR29856083	SRR29856085	SRR29856086	SRR29856087	SRR29856088	SRR29856090	SRR29856091	SRR29856092	SRR29856093	SRR29856094	SRR29856095	SRR29856096	SRR29856097	SRR29856098	SRR29856099	SRR29856102
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Hominicoprocola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	14.0	0.0	15.0	2.0	187.0	0.0	0.0	0.0	13.0	1.0	1.0	3.0	1.0	38.0	0.0	0.0	0.0	0.0	0.0	19.0	1.0	0.0	0.0	36.0	77.0	34.0	0.0	4.0	6.0	0.0	13.0	0.0	15.0	94.0	7.0	15.0	295.0	87.0	0.0	80.0	0.0	52.0	12.0	4.0	4.0	1.0	21.0	51.0	45.0	0.0	5.0	127.0	157.0	171.0	36.0	0.0	0.0	3.0	0.0	10.0	0.0	166.0	0.0	0.0	0.0	14.0	1.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	1.0	0.0	0.0	33.0	0.0	10.0	0.0	0.0	0.0	49.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	13.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter_865974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	20.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	10.0	0.0	5.0	12.0	8.0	86.0	38.0	0.0	0.0	2.0	5.0	20.0	14.0	0.0	0.0	0.0	0.0	5.0	0.0	22.0	15.0	16.0	0.0	3.0	4.0	0.0	1.0	0.0	5.0	0.0	0.0	19.0	0.0	0.0	9.0	0.0	0.0	7.0	0.0	31.0	39.0	21.0	0.0	0.0	0.0	0.0	27.0	3.0	0.0	15.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	9.0	0.0	0.0	4.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	17.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	1.0	0.0	1.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola_A	540.0	0.0	0.0	443.0	0.0	0.0	30.0	1.0	131.0	10.0	0.0	1.0	185.0	173.0	644.0	12.0	555.0	9.0	4.0	142.0	62.0	510.0	3.0	131.0	2.0	15.0	18.0	106.0	19.0	3.0	15.0	8.0	0.0	459.0	469.0	69.0	5.0	2.0	1901.0	7.0	3.0	22.0	1.0	517.0	52.0	46.0	8.0	1.0	20.0	15.0	1.0	1.0	1561.0	372.0	736.0	1845.0	115.0	968.0	891.0	6.0	26.0	118.0	40.0	512.0	1819.0	22.0	6.0	24.0	0.0	1752.0	192.0	140.0	406.0	230.0	1.0	123.0	80.0	255.0	549.0	15.0	822.0	60.0	46.0	1493.0	133.0	106.0	1917.0	1202.0	131.0	281.0	60.0	202.0	743.0	114.0	44.0	0.0	0.0	163.0	202.0	1259.0	0.0	338.0	0.0	1.0	231.0	1648.0	43.0	0.0	0.0	9.0	101.0	4.0	0.0	44.0	17.0	10.0	22.0	4.0	36.0	0.0	90.0	11.0	1983.0	571.0	0.0	28.0	531.0	0.0	967.0	696.0	2054.0	0.0	252.0	225.0	979.0	9.0	10.0	1545.0	0.0	356.0	14.0	101.0	126.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0	3.0	3.0	2.0	2.0	0.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	6.0	0.0	4.0	0.0	0.0	0.0	6.0	0.0	1.0	6.0	0.0	0.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	11.0	6.0	0.0	2.0	0.0	5.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	9.0	11.0	155.0	0.0	0.0	0.0	0.0	12.0	0.0	39.0	15.0	4.0	37.0	1.0	47.0	0.0	16.0	0.0	203.0	191.0	0.0	0.0	36.0	22.0	1.0	0.0	25.0	4.0	317.0	475.0	0.0	773.0	0.0	551.0	0.0	3.0	0.0	0.0	187.0	0.0	12.0	68.0	0.0	0.0	0.0	361.0	477.0	0.0	0.0	0.0	0.0	0.0	8.0	202.0	140.0	0.0	11.0	0.0	0.0	0.0	8.0	0.0	3.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	244.0	0.0	127.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1542.0	0.0	0.0	0.0	2.0	416.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas_A	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	55.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	216.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	168.0	1.0	0.0	0.0	0.0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia	7.0	0.0	21.0	11.0	3.0	0.0	6.0	4.0	12.0	3.0	1.0	4.0	0.0	6.0	0.0	45.0	2.0	7.0	4.0	2.0	5.0	0.0	3.0	9.0	2.0	0.0	0.0	0.0	95.0	15.0	4.0	3.0	6.0	0.0	6.0	8.0	7.0	13.0	3.0	0.0	13.0	0.0	4.0	0.0	10.0	0.0	9.0	3.0	0.0	7.0	9.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	4.0	25.0	2.0	0.0	0.0	6.0	0.0	11.0	33.0	0.0	3.0	0.0	0.0	1.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	7.0	0.0	0.0	4.0	10.0	0.0	1.0	1.0	2.0	1.0	3.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	1.0	0.0	0.0	4.0	7.0	0.0	0.0	0.0	6.0	7.0	0.0	6.0	8.0	3.0	14.0	0.0	4.0	0.0	0.0	1.0	170.0	0.0	0.0	9.0	1.0	0.0	3.0	6.0	3.0	1.0	0.0	0.0	13.0	0.0	0.0	0.0	8.0	2.0	2.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella	1.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	92.0	13.0	120.0	0.0	0.0	0.0	287.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	2.0	363.0	199.0	1.0	0.0	1.0	0.0	0.0	0.0	42.0	12.0	3.0	0.0	0.0	3.0	3.0	5.0	30.0	1.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	685.0	0.0	4.0	443.0	26.0	7.0	530.0	3.0	0.0	88.0	305.0	0.0	5.0	33.0	5.0	0.0	0.0	5.0	0.0	1280.0	2.0	5.0	204.0	0.0	0.0	915.0	1.0	0.0	1.0	0.0	9.0	2.0	49.0	2.0	2.0	10.0	0.0	0.0	0.0	1.0	28.0	125.0	8.0	0.0	4.0	0.0	0.0	4.0	3.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	14.0	0.0	2.0	0.0	0.0	2.0	12.0	4.0	101.0	0.0	3.0	2.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B_862066	26.0	0.0	0.0	12.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0	0.0	8.0	0.0	0.0	0.0	2.0	0.0	32.0	35.0	43.0	35.0	0.0	2.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	512.0	39.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	21.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	2.0	81.0	0.0	0.0	147.0	552.0	142.0	19.0	24.0	7.0	152.0	11.0	70.0	0.0	0.0	0.0	8.0	0.0	13.0	2.0	156.0	109.0	36.0	1.0	48.0	10.0	50.0	1810.0	7.0	181.0	4.0	0.0	4.0	15.0	27.0	202.0	10.0	42.0	13.0	1.0	0.0	303.0	0.0	2.0	0.0	0.0	6.0	22.0	0.0	0.0	114.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	14.0	9.0	1.0	0.0	674.0	0.0	1.0	0.0	0.0	0.0	375.0	6.0	0.0	0.0	75.0	0.0	84.0	267.0	0.0	0.0	0.0	1.0	75.0	0.0	0.0	0.0	124.0	0.0	13.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Vescimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	6.0	8.0	0.0	2.0	11.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	19.0	12.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0	0.0	10.0	750.0	11.0	0.0	20.0	2.0	101.0	3.0	6.0	4.0	3.0	9.0	11.0	1627.0	32.0	3.0	53.0	18.0	1.0	1.0	253.0	86.0	17.0	0.0	2.0	0.0	12.0	54.0	36.0	103.0	57.0	4.0	118.0	32.0	1.0	20.0	5.0	19.0	16.0	11.0	4.0	9.0	46.0	38.0	6.0	3.0	72.0	2.0	19.0	213.0	37.0	1.0	0.0	0.0	0.0	3.0	0.0	37.0	0.0	0.0	0.0	2.0	0.0	8.0	0.0	0.0	1.0	4.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	18.0	10.0	4.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	18.0	945.0	0.0	0.0	2.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A_871404	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	254.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	30.0	6.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	34.0	0.0	0.0	0.0	72.0	2.0	19.0	1.0	17.0	0.0	0.0	42.0	20.0	0.0	2.0	5.0	0.0	13.0	1.0	41.0	53.0	9.0	1.0	19.0	0.0	0.0	14.0	5.0	29.0	0.0	6.0	2.0	1.0	4.0	55.0	6.0	0.0	0.0	23.0	151.0	14.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	70.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	90.0	0.0	1.0	11.0	29.0	20.0	0.0	0.0	13.0	9.0	0.0	13.0	0.0	5.0	0.0	0.0	13.0	1.0	0.0	1.0	0.0	2.0	14.0	0.0	32.0	0.0	0.0	63.0	8.0	0.0	1.0	0.0	12.0	7.0	4.0	144.0	6.0	37.0	0.0	0.0	3.0	1.0	0.0	15.0	0.0	3.0	14.0	0.0	19.0	48.0	29.0	180.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_AP_143938	0.0	0.0	0.0	0.0	30.0	55.0	103.0	0.0	1.0	5.0	0.0	0.0	0.0	7.0	7.0	17.0	10.0	72.0	6.0	0.0	0.0	6.0	0.0	31.0	2.0	0.0	0.0	5.0	0.0	0.0	3.0	0.0	8.0	29.0	0.0	2.0	8.0	3.0	33.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	6.0	3.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	12.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	306.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	44.0	0.0	0.0	4.0	167.0	0.0	0.0	0.0	177.0	0.0	0.0	0.0	8.0	36.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	129.0	26.0	1.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	54.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	7.0	0.0	14.0	16.0	10.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes	54.0	0.0	0.0	59.0	58.0	11.0	4.0	156.0	112.0	161.0	3.0	4.0	261.0	238.0	91.0	47.0	64.0	0.0	23.0	23.0	211.0	57.0	308.0	150.0	118.0	0.0	10.0	65.0	123.0	3.0	118.0	287.0	792.0	23.0	12.0	258.0	27.0	11.0	19.0	38.0	318.0	5.0	63.0	4.0	38.0	124.0	12.0	829.0	2.0	117.0	27.0	210.0	0.0	0.0	25.0	0.0	1.0	13.0	5.0	7.0	34.0	293.0	258.0	3.0	1.0	242.0	10.0	82.0	0.0	5.0	5.0	0.0	0.0	1.0	16.0	1.0	3.0	17.0	3.0	22.0	8.0	96.0	21.0	0.0	93.0	18.0	1.0	18.0	13.0	43.0	7.0	47.0	4.0	36.0	22.0	16.0	0.0	13.0	6.0	11.0	2.0	216.0	0.0	25.0	3.0	9.0	178.0	328.0	1.0	2.0	57.0	105.0	8.0	1.0	18.0	320.0	21.0	0.0	1.0	0.0	2.0	585.0	0.0	3.0	355.0	0.0	112.0	0.0	49.0	26.0	7.0	7.0	25.0	13.0	22.0	1.0	0.0	37.0	1.0	14.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum	14.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	24.0	7.0	1.0	4.0	0.0	11.0	1.0	0.0	12.0	0.0	0.0	0.0	9.0	0.0	2.0	0.0	0.0	3.0	0.0	4.0	71.0	1.0	1.0	4.0	0.0	2.0	9.0	14.0	0.0	0.0	1.0	4.0	0.0	21.0	8.0	2.0	0.0	67.0	14.0	20.0	0.0	0.0	2.0	0.0	0.0	1.0	18.0	0.0	3.0	54.0	28.0	0.0	11.0	33.0	29.0	1.0	2.0	0.0	26.0	12.0	0.0	5.0	2.0	2.0	1.0	0.0	0.0	17.0	0.0	11.0	27.0	0.0	5.0	11.0	14.0	1.0	2.0	0.0	0.0	24.0	10.0	4.0	3.0	4.0	0.0	0.0	70.0	0.0	0.0	2.0	6.0	40.0	0.0	2.0	0.0	13.0	2.0	1.0	31.0	43.0	4.0	51.0	29.0	0.0	0.0	1.0	82.0	20.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	136.0	2.0	0.0	5.0	0.0	30.0	3.0	7.0	0.0	190.0	80.0	11.0	1.0	0.0	25.0	9.0	66.0	38.0	11.0	78.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Clostridiales;f__Clostridiaceae_222000;g__Clostridium_T	0.0	47.0	620.0	4.0	2587.0	60.0	2.0	7.0	24.0	28.0	14.0	86.0	10.0	359.0	6.0	404.0	3.0	9.0	229.0	3.0	285.0	14.0	7.0	23.0	23.0	26.0	0.0	76.0	154.0	0.0	6.0	0.0	6.0	69.0	19.0	0.0	40.0	24.0	34.0	14.0	59.0	8.0	306.0	1.0	2.0	13.0	5.0	82.0	2.0	50.0	52.0	20.0	0.0	0.0	11.0	2.0	0.0	0.0	5.0	586.0	14.0	66.0	59.0	0.0	0.0	282.0	56.0	8.0	149.0	0.0	97.0	0.0	0.0	11.0	7.0	5.0	0.0	25.0	3.0	1.0	0.0	55.0	5.0	12.0	385.0	41.0	0.0	6.0	20.0	64.0	0.0	0.0	0.0	64.0	1.0	109.0	0.0	2476.0	5.0	17.0	9.0	2.0	4.0	5.0	13.0	1.0	9.0	493.0	147.0	1.0	3.0	0.0	6.0	188.0	0.0	8.0	0.0	0.0	1280.0	5.0	0.0	20.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	6.0	9.0	6.0	0.0	0.0	0.0	0.0	2.0	3.0	2.0	27.0	0.0	1.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella_B	0.0	0.0	0.0	0.0	22.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	2.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	183.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	26.0	1.0	27.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	1.0	100.0	0.0	87.0	0.0	234.0	64.0	0.0	3.0	7.0	0.0	0.0	259.0	159.0	0.0	0.0	0.0	0.0	0.0	0.0	588.0	266.0	37.0	0.0	81.0	1.0	0.0	2.0	6.0	274.0	0.0	3.0	1424.0	0.0	4.0	1000.0	14.0	6.0	0.0	44.0	0.0	406.0	4.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	132.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	1.0	24.0	0.0	0.0	0.0	0.0	191.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosynbacteraceae;g__Nanosynbacter	0.0	0.0	0.0	2.0	0.0	5.0	1.0	3.0	1.0	6.0	4.0	4.0	0.0	4.0	1.0	23.0	0.0	11.0	3.0	0.0	0.0	2.0	5.0	4.0	2.0	0.0	0.0	20.0	24.0	3.0	0.0	1.0	1.0	0.0	1.0	2.0	7.0	108.0	9.0	1.0	6.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	6.0	0.0	4.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	4.0	1.0	4.0	0.0	0.0	1.0	0.0	3.0	1.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	5.0	8.0	2.0	1.0	5.0	11.0	4.0	24.0	0.0	1.0	0.0	0.0	1.0	12.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	9.0	0.0	7.0	0.0	0.0	1.0	0.0	1.0	4.0	0.0	1.0
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Saccharimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	1.0	0.0	5.0	0.0	2.0	5.0	0.0	18.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
